2021-03-11 11:32:02,868 : __main__ : INFO :  Configuration settings for experiment on 20200629_115345 loaded sucessfuly
2021-03-11 11:32:19,001 : __main__ : INFO :  Experiment 20200629_115345.mainbrain.h5 data loaded
2021-03-11 11:32:19,720 : Exp_Info : INFO :   -Heatmap: hm_20200629_115345_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:32:20,434 : Exp_Info : INFO :   -Heatmap: hm_20200629_115345_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:32:21,092 : Exp_Info : INFO :   -Heatmap: hm_20200629_115345_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:32:21,101 : __main__ : INFO : data loaded in 16.169315814971924 seg - heatmaps generated in 2.0762336254119873 seg - total time 18.24554944038391
2021-03-11 11:32:21,115 : __main__ : INFO :  Configuration settings for experiment on 20200713_114406 loaded sucessfuly
2021-03-11 11:32:24,879 : __main__ : INFO :  Experiment 20200713_114406.mainbrain.h5 data loaded
2021-03-11 11:32:25,416 : Exp_Info : INFO :   -Heatmap: hm_20200713_114406_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:32:25,969 : Exp_Info : INFO :   -Heatmap: hm_20200713_114406_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:32:26,491 : Exp_Info : INFO :   -Heatmap: hm_20200713_114406_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:32:26,500 : __main__ : INFO : data loaded in 3.7819833755493164 seg - heatmaps generated in 1.6170189380645752 seg - total time 5.399002313613892
2021-03-11 11:38:23,560 : __main__ : INFO :  Experiments metadata loaded sucessfuly
2021-03-11 11:38:23,571 : __main__ : INFO :  Configuration settings for experiment on 20200317_121244 loaded sucessfuly
2021-03-11 11:38:24,088 : __main__ : INFO :  Experiment 20200317_121244.mainbrain.h5 data loaded
2021-03-11 11:38:24,781 : Exp_Info : INFO :   -Heatmap: hm_20200317_121244_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:25,443 : Exp_Info : INFO :   -Heatmap: hm_20200317_121244_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:26,026 : Exp_Info : INFO :   -Heatmap: hm_20200317_121244_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:26,035 : __main__ : DEBUG :   - Data loaded in 0.5369632244110107 seg - heatmaps generated in 1.9364867210388184 seg - total time 2.473449945449829
2021-03-11 11:38:26,043 : __main__ : INFO :  Configuration settings for experiment on 20200323_075615 loaded sucessfuly
2021-03-11 11:38:26,111 : __main__ : INFO :  Experiment 20200323_075615.mainbrain.h5 data loaded
2021-03-11 11:38:26,612 : Exp_Info : INFO :   -Heatmap: hm_20200323_075615_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:27,217 : Exp_Info : INFO :   -Heatmap: hm_20200323_075615_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:27,825 : Exp_Info : INFO :   -Heatmap: hm_20200323_075615_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:27,840 : __main__ : DEBUG :   - Data loaded in 0.07802724838256836 seg - heatmaps generated in 1.7248115539550781 seg - total time 1.8028388023376465
2021-03-11 11:38:27,850 : __main__ : INFO :  Configuration settings for experiment on 20200408_131448 loaded sucessfuly
2021-03-11 11:38:28,326 : __main__ : INFO :  Experiment 20200408_131448.mainbrain.h5 data loaded
2021-03-11 11:38:28,922 : Exp_Info : INFO :   -Heatmap: hm_20200408_131448_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:29,539 : Exp_Info : INFO :   -Heatmap: hm_20200408_131448_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:30,084 : Exp_Info : INFO :   -Heatmap: hm_20200408_131448_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:30,094 : __main__ : DEBUG :   - Data loaded in 0.4949939250946045 seg - heatmaps generated in 1.7584993839263916 seg - total time 2.253493309020996
2021-03-11 11:38:30,102 : __main__ : INFO :  Configuration settings for experiment on 20200415_124920 loaded sucessfuly
2021-03-11 11:38:30,246 : __main__ : INFO :  Experiment 20200415_124920.mainbrain.h5 data loaded
2021-03-11 11:38:30,788 : Exp_Info : INFO :   -Heatmap: hm_20200415_124920_white_vs_black_1_AIR.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:31,346 : Exp_Info : INFO :   -Heatmap: hm_20200415_124920_white_vs_black_2_CO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:31,872 : Exp_Info : INFO :   -Heatmap: hm_20200415_124920_white_vs_black_3_PostCO2.png saved in path: D:/DataFlydra/MosquitoProject/OUTPUT_Graphs/exp_white_black/heatmaps/python_heatmaps/
2021-03-11 11:38:31,882 : __main__ : DEBUG :   - Data loaded in 0.15599918365478516 seg - heatmaps generated in 1.632237434387207 seg - total time 1.7882366180419922
2021-03-11 11:38:31,890 : __main__ : INFO :  Configuration settings for experiment on 20200429_081211 loaded sucessfuly
